id_client,last_purchase_date,days_since_last,reactivation_score,reactivation_probability,frequency,total_spend,avg_spend,tenure_days,product_diversity,renewal_rate,prior_reactivations,segment_Calls - Infrequent Casual Users,segment_Calls - Regular Calling Offer Users,segment_eSIM - Dormant Local Data Users,segment_eSIM - High-Value Bundle Subscribers,segment_eSIM - High-Velocity Light Spenders,segment_Virtual - High-Spend Power Users,segment_Virtual - Light Occasional Users,segment_Virtual - Mid-Tier Phone Plan Holders
17133058,2025-04-22,253,70.48,0.7047694505473016,13,61.88,4.76,358,2,0.0,0,1,0,0,0,0,1,0,0
16320391,2025-02-05,329,70.48,0.7048497868011561,2,19.99,9.995,310,2,0.0,1,1,0,0,0,0,1,0,0
17978013,2024-10-06,451,70.47,0.704728394146628,2,14.5,7.25,125,2,0.0,1,0,0,0,1,0,0,0,0
17419052,2024-09-17,470,70.47,0.7047062464124396,3,109.49,36.49666666666666,43,3,0.0,0,0,0,0,1,0,1,0,0
16760462,2024-11-22,404,70.47,0.7046577029631984,3,21.99,7.329999999999999,201,3,0.0,1,1,0,0,0,0,1,0,0
20536807,2025-04-07,268,70.47,0.7046902189300157,4,30.5,7.625,94,3,0.0,0,0,0,0,1,0,0,0,0
16120943,2025-05-14,231,70.46,0.7045648360674253,25,288.385489654409,11.53541958617636,436,11,0.0,1,1,0,0,1,0,1,0,0
17201157,2025-09-13,109,70.45,0.7044508214190374,6,49.5,8.25,522,3,0.0,2,0,0,0,1,0,0,0,0
16433762,2025-05-08,237,70.43,0.7043490623163763,3,40.98,13.659999999999998,366,2,0.0,1,1,0,0,0,0,1,0,0
16813659,2025-09-04,118,70.43,0.7043490623163763,3,40.98,13.659999999999998,371,2,0.0,1,1,0,0,0,0,1,0,0
17498355,2025-07-21,163,70.42,0.7042465772210577,8,83.0,10.375,448,5,0.0,2,0,0,0,1,0,0,0,0
17316434,2025-06-22,192,70.42,0.7042419468688442,16,247.5,15.46875,429,10,0.0,2,0,0,0,1,0,0,0,0
18752823,2025-08-19,134,70.4,0.7040202810049891,7,52.5,7.5,392,5,0.0,1,1,0,0,1,0,0,0,0
17642620,2025-08-03,150,70.4,0.7039518344223592,5,58.0,11.6,442,4,0.0,2,0,0,0,1,0,0,0,0
16739256,2024-09-24,463,70.4,0.7039609722403051,5,23.5,4.7,199,3,0.0,1,0,0,0,1,0,0,0,0
15774538,2024-05-12,598,70.4,0.7039856733009049,3,37.5,12.5,126,3,0.0,1,0,0,0,1,0,0,0,0
16596927,2025-02-24,310,70.39,0.7038978559442021,2,24.49,12.245,266,2,0.0,1,1,0,0,0,0,1,0,0
15989318,2025-01-15,350,70.39,0.7038978559442021,2,24.49,12.245,236,2,0.0,1,1,0,0,0,0,1,0,0
17421952,2025-05-29,216,70.38,0.7037693931916681,6,45.99,7.665,383,3,0.0,1,0,0,0,1,0,0,0,0
18603613,2025-02-10,324,70.37,0.7036729877180912,3,22.0,7.333333333333333,212,2,0.0,1,0,0,0,1,0,0,0,0
18025570,2025-09-04,118,70.37,0.703659563761808,8,100.3,12.5375,428,4,0.0,2,0,0,0,1,0,0,0,0
16393536,2025-03-21,285,70.36,0.7035629034074181,13,70.5,5.423076923076923,379,4,0.0,1,1,0,0,0,0,1,0,0
17302616,2025-08-19,134,70.36,0.7036298775375335,4,42.480000000000004,10.620000000000001,462,4,0.0,1,0,0,0,1,0,0,0,0
19425411,2025-05-16,229,70.34,0.7034446248337484,3,18.5,6.166666666666667,247,3,0.0,1,0,0,0,1,0,0,0,0
19696802,2025-07-10,174,70.34,0.7034079365790672,58,724.4650979308817,12.490777550532444,126,4,0.0,0,0,0,0,1,0,1,0,0
16168240,2025-03-18,288,70.33,0.7032829990609509,2,22.99,11.495,411,2,0.0,1,0,1,0,0,0,1,0,0
15844372,2025-01-07,358,70.33,0.7032811713192636,2,20.59,10.295,289,2,0.0,1,1,0,0,0,0,1,0,0
16038465,2024-06-11,568,70.33,0.7032801295787442,5,73.5,14.7,141,4,0.0,0,0,0,0,1,0,0,0,0
17898579,2025-06-27,187,70.33,0.7033348371587951,6,52.75,8.791666666666666,388,6,0.0,2,0,0,0,1,0,0,0,0
18515084,2025-06-09,205,70.33,0.7033212994719489,4,45.99,11.4975,337,3,0.0,1,0,0,0,1,0,0,0,0
18196305,2024-07-27,522,70.32,0.7031937347536309,5,65.0,13.0,36,3,0.0,0,0,0,0,1,0,0,0,0
16911493,2024-12-27,369,70.32,0.7032332535557653,2,21.479999999999997,10.739999999999998,255,2,0.0,1,0,0,0,0,0,1,0,0
16726477,2025-03-30,276,70.32,0.7031663211799035,8,96.42999999999999,12.053749999999999,382,2,0.0,2,1,0,0,0,0,1,0,0
20119898,2025-02-05,329,70.32,0.7031739621864517,17,139.5050979308818,8.20618223122834,72,7,0.0,0,0,1,0,1,0,1,0,0
20234933,2025-02-20,314,70.32,0.7031559234604441,2,14.5,7.25,87,2,0.0,0,0,0,0,1,0,0,0,0
16184579,2025-01-11,354,70.32,0.7031665901618857,3,24.99,8.33,323,3,0.0,1,1,0,0,0,0,1,0,0
20539652,2025-08-30,123,70.31,0.7030991262480386,4,40.76,10.19,235,3,0.0,1,0,0,0,1,0,0,0,0
20443905,2025-07-06,178,70.3,0.7029743923614744,5,51.5,10.3,197,3,0.0,1,0,0,0,1,0,0,0,0
16484261,2025-03-15,291,70.3,0.7029764258847441,14,81.64,5.831428571428572,392,4,0.0,1,1,0,0,0,0,1,0,0
16276616,2025-03-13,293,70.29,0.7028810112568274,11,55.43,5.039090909090909,384,4,0.0,1,0,1,0,0,0,1,0,0
18610849,2024-08-14,504,70.29,0.7028581428580061,3,19.990000000000002,6.663333333333334,24,3,0.0,0,0,0,0,1,0,0,0,0
19953394,2025-05-23,222,70.29,0.7028720590074549,4,111.97,27.9925,207,3,0.0,1,1,0,0,0,0,1,0,0
18207507,2025-03-28,278,70.29,0.7028525810538249,3,37.0,12.333333333333334,284,3,0.0,2,0,0,0,1,0,0,0,0
15848964,2025-03-01,305,70.29,0.7028950530470168,10,43.44,4.343999999999999,409,4,0.0,1,1,0,0,0,0,1,0,0
17979342,2025-03-02,304,70.29,0.70291088235486,5,116.96,23.392,184,3,0.0,1,1,0,0,0,0,1,0,0
17756530,2024-09-13,474,70.29,0.7029157279008035,6,60.489999999999995,10.081666666666665,100,4,0.0,1,0,0,0,1,0,0,0,0
16129682,2025-09-17,105,70.28,0.7028337384627877,14,160.94,11.495714285714286,600,4,0.0,3,0,0,0,1,0,0,0,0
19658615,2025-07-17,167,70.28,0.7027923015288825,10,68.0,6.8,210,6,0.0,1,0,1,0,1,0,0,0,0
16405321,2025-03-03,303,70.28,0.7028152155403636,11,68.95,6.2681818181818185,332,7,0.0,1,0,1,0,0,0,1,0,0
16132710,2024-12-04,392,70.28,0.7027756417088138,3,23.479999999999997,7.826666666666665,231,3,0.0,1,1,0,0,0,0,1,0,0
20492011,2025-09-15,107,70.27,0.7027489222823294,4,44.0,11.0,255,4,0.0,1,0,0,0,1,0,0,0,0
15773730,2025-02-10,324,70.27,0.7027190648067019,6,84.96,14.159999999999998,356,3,0.0,2,0,1,0,0,0,1,0,0
16189696,2025-09-17,105,70.26,0.7026323774739462,11,65.5,5.954545454545454,556,3,0.0,3,0,0,0,1,0,0,0,0
17171316,2025-09-20,102,70.26,0.7026130480878343,11,55.0,5.0,530,6,0.0,2,0,0,0,1,0,0,0,0
16291246,2025-03-27,279,70.24,0.7024398303144856,27,149.89,5.551481481481481,398,5,0.0,2,1,0,0,0,0,1,0,0
16977131,2025-09-13,109,70.23,0.7023320980846289,13,71.0,5.461538461538462,535,6,0.0,2,0,0,0,1,0,0,0,0
18816727,2024-09-19,468,70.23,0.7023153330754539,4,32.5,8.125,8,3,0.0,0,0,0,0,1,0,0,0,0
16324062,2025-06-18,196,70.22,0.7022478000194594,4,50.98,12.745,366,3,0.0,2,1,0,0,0,0,1,0,0
18581033,2025-04-16,259,70.22,0.7022326726818224,11,57.99,5.271818181818182,26,5,0.0,0,1,0,0,1,0,1,0,0
19163062,2025-08-15,138,70.22,0.7022275264892899,8,82.5,10.3125,355,4,0.0,2,0,0,0,1,0,0,0,0
17592207,2025-03-23,283,70.22,0.7022381557834169,7,45.13,6.4471428571428575,320,3,0.0,2,0,0,0,1,0,0,0,0
15953449,2025-01-14,351,70.22,0.7022238119663828,2,19.99,9.995,192,2,0.0,1,1,0,0,0,0,1,0,0
20396781,2025-10-02,90,70.22,0.702204790155662,5,40.0,8.0,286,4,0.0,1,0,0,0,1,0,0,0,0
17258938,2025-08-10,143,70.21,0.7021038870644596,7,42.5,6.071428571428571,453,4,0.0,2,0,0,0,1,0,0,0,0
17383174,2025-06-11,203,70.21,0.7020604135816686,5,84.5,16.9,411,4,0.0,2,0,0,0,1,0,0,0,0
20009175,2025-09-27,95,70.21,0.7020757145757736,2,21.98,10.99,325,2,0.0,1,0,0,0,1,0,0,0,0
17154023,2024-09-26,461,70.21,0.702057576193375,7,54.0,7.714285714285714,168,7,0.0,0,0,0,0,1,0,0,0,0
16014663,2025-03-21,285,70.21,0.7021420168802274,4,29.97,7.4925,427,2,0.0,1,1,0,0,0,0,1,0,0
17948740,2025-02-28,306,70.2,0.7020485707492959,9,58.480000000000004,6.497777777777778,267,3,0.0,2,0,0,0,1,0,0,0,0
19831437,2025-09-17,105,70.19,0.7019487808780586,4,21.5,5.375,328,3,0.0,2,0,0,0,1,0,0,0,0
16774809,2025-03-08,298,70.19,0.7019287295015195,2,19.99,9.995,153,2,0.0,1,1,0,0,0,0,1,0,0
16153652,2025-01-25,340,70.19,0.7019287295015195,2,19.99,9.995,159,2,0.0,1,1,0,0,0,0,1,0,0
17263495,2025-05-15,230,70.19,0.701906969719897,4,38.0,9.5,369,3,0.0,1,0,1,0,1,0,0,0,0
16027118,2025-05-23,222,70.18,0.7018235215005323,6,115.96,19.326666666666664,432,3,0.0,1,1,0,0,0,0,1,0,0
19846129,2025-04-05,270,70.18,0.7017650009345558,7,57.9701958617636,8.281456551680515,159,4,0.0,1,0,0,0,1,0,0,0,0
17562905,2025-09-19,103,70.18,0.7017961045333564,9,51.5,5.722222222222222,473,5,0.0,2,0,0,0,1,0,0,0,0
19054040,2025-04-08,267,70.18,0.7018204201154176,5,35.5,7.1,222,3,0.0,1,0,0,0,1,0,0,0,0
16612606,2025-07-27,157,70.18,0.7017643074318254,11,43.9850979308818,3.9986452664438,144,5,0.0,0,1,0,0,1,0,1,0,0
19080094,2024-10-19,438,70.18,0.7018153823563543,4,18.5,4.625,63,3,0.0,0,0,0,0,1,0,0,0,0
17890829,2025-08-09,144,70.18,0.7017533942071832,7,42.5,6.071428571428571,427,5,0.0,2,0,0,0,1,0,0,0,0
15747179,2025-02-01,333,70.17,0.7017088586520717,6,58.95,9.825000000000001,274,2,0.0,2,1,0,0,0,0,1,0,0
16167789,2025-09-24,98,70.17,0.701693975282015,4,21.0,5.25,171,3,0.0,1,1,0,0,1,0,0,0,0
17573762,2025-04-28,247,70.17,0.7017040456255161,8,63.9850979308818,7.998137241360225,346,6,0.0,2,0,1,0,1,0,0,0,0
19613250,2025-08-11,142,70.16,0.701638402046655,6,50.0,8.333333333333334,315,5,0.0,2,0,0,0,1,0,0,0,0
19442935,2025-02-27,307,70.16,0.7015620818324411,12,155.9850979308818,12.998758160906817,137,4,0.0,0,1,0,0,1,0,1,0,0
16088990,2024-06-08,571,70.16,0.7016053570769297,2,19.99,9.995,120,2,0.0,1,0,1,0,0,0,1,0,0
16290790,2024-12-13,383,70.16,0.7015700631480118,7,47.47,6.781428571428571,295,3,0.0,1,1,0,0,0,0,1,0,0
16287978,2025-02-03,331,70.15,0.7014575366596647,3,23.479999999999997,7.826666666666665,246,2,0.0,1,1,0,0,0,0,1,0,0
15744091,2025-01-01,364,70.15,0.7014575366596647,3,23.48,7.826666666666667,225,2,0.0,1,1,0,0,0,0,1,0,0
18814503,2025-08-20,133,70.15,0.7014556359531591,2,18.0,9.0,368,2,0.0,1,0,0,0,1,0,0,0,0
15786352,2025-05-10,235,70.14,0.7014401171093809,2,35.98,17.99,366,1,0.0,1,1,0,0,0,0,1,0,0
16788990,2025-05-28,217,70.14,0.7014401171093809,2,35.98,17.99,367,1,0.0,1,1,0,0,0,0,1,0,0
16323192,2025-04-09,266,70.14,0.7014401171093809,2,35.98,17.99,366,1,0.0,1,1,0,0,0,0,1,0,0
16348640,2025-08-26,127,70.14,0.7014401171093809,2,35.98,17.99,366,1,0.0,1,1,0,0,0,0,1,0,0
16332250,2025-04-11,264,70.14,0.7014401171093809,2,35.98,17.99,365,1,0.0,1,1,0,0,0,0,1,0,0
15892785,2025-02-18,316,70.14,0.7014401171093809,2,35.98,17.99,366,1,0.0,1,1,0,0,0,0,1,0,0
15764015,2024-09-25,462,70.13,0.7013441736184522,6,35.95,5.991666666666667,253,3,0.0,1,1,0,0,0,0,1,0,0
15917654,2025-01-19,346,70.13,0.7012576471428312,5,71.5,14.3,357,4,0.0,2,0,0,0,1,0,0,0,0
17295220,2024-08-24,494,70.12,0.7011629120190568,16,201.98,12.62375,122,6,0.0,0,0,1,0,1,0,1,0,0
19485017,2025-06-07,207,70.12,0.7012335982479975,4,43.5,10.875,143,3,0.0,1,0,0,0,1,0,0,0,0
20167693,2025-02-07,327,70.12,0.7011961746398961,3,24.97,8.323333333333332,81,3,0.0,0,0,0,0,1,0,0,0,0
17792660,2025-09-24,98,70.12,0.7011536295040339,5,33.0,6.6,414,3,0.0,3,0,0,0,1,0,0,0,0
19036812,2025-01-01,364,70.12,0.7012432128490201,3,22.0,7.333333333333333,135,2,0.0,1,0,0,0,1,0,0,0,0
18998264,2025-09-18,104,70.11,0.7010516361748773,7,58.5,8.357142857142858,374,5,0.0,2,0,1,0,1,0,0,0,0
15805120,2025-03-21,285,70.11,0.7010877714661337,7,74.97999999999999,10.71142857142857,373,4,0.0,1,1,0,0,0,0,1,0,0
17564940,2025-08-08,145,70.11,0.7011184833724429,11,49.910000000000004,4.537272727272728,422,4,0.0,1,1,0,0,0,0,1,0,0
15886315,2025-03-04,302,70.11,0.7011019921683919,17,66.9,3.935294117647059,392,3,0.0,1,1,0,0,0,0,1,0,0
16582923,2024-10-12,445,70.1,0.7010439998973774,2,18.5,9.25,231,2,0.0,1,0,0,0,1,0,0,0,0
17389840,2025-03-02,304,70.09,0.7008549852746947,12,65.46000000000001,5.455000000000001,314,3,0.0,1,1,0,0,0,0,1,0,0
16138098,2024-11-11,415,70.09,0.7009429148288888,7,35.47,5.067142857142857,282,4,0.0,1,0,0,0,1,0,0,0,0
19424814,2025-05-03,242,70.08,0.7007889422876201,5,37.5,7.5,180,4,0.0,1,0,0,0,1,0,0,0,0
16127707,2025-09-18,104,70.08,0.700772582532319,9,55.69,6.187777777777778,562,4,0.0,3,1,0,0,0,0,1,0,0
17219770,2025-02-23,311,70.07,0.7006918625612503,8,78.0,9.75,315,3,0.0,0,0,0,0,1,0,0,0,0
18072838,2024-11-12,414,70.07,0.7007458333467157,5,159.99,31.998,74,2,0.0,0,0,0,0,1,0,1,0,0
17394464,2025-01-11,354,70.07,0.7006893007510492,6,32.9,5.483333333333333,221,3,0.0,1,0,0,0,1,0,0,0,0
16701938,2025-04-15,260,70.07,0.7007393914411427,7,87.05999999999999,12.437142857142856,388,4,0.0,1,1,0,0,0,0,1,0,0
18771832,2025-09-03,119,70.07,0.7006661851787971,5,38.980000000000004,7.796000000000001,378,4,0.0,2,0,0,0,1,0,0,0,0
19199272,2025-07-24,160,70.06,0.7006013657855023,24,157.39000000000001,6.557916666666667,295,7,0.0,1,0,0,0,1,0,0,0,0
16274913,2025-05-02,243,70.06,0.7005815642570297,15,54.85,3.6566666666666667,414,2,0.0,0,0,0,0,1,0,1,0,0
16411252,2025-03-11,295,70.06,0.7006131474546232,15,54.47,3.631333333333333,366,3,0.0,0,1,0,0,0,0,1,0,0
16691449,2025-04-16,259,70.06,0.7006098240873974,7,37.0,5.285714285714286,404,5,0.0,2,0,0,0,1,0,0,0,0
16096922,2024-10-28,429,70.06,0.7005767904822962,26,5867.99,225.69192307692308,278,7,0.0,0,0,0,0,1,0,1,0,0
19285866,2025-01-31,334,70.05,0.7005398419709272,3,25.5,8.5,141,3,0.0,1,0,0,0,1,0,0,0,0
18212181,2025-01-24,341,70.05,0.7004825672963131,3,28.0,9.333333333333334,198,3,0.0,2,0,0,0,1,0,0,0,0
17757885,2025-01-13,352,70.05,0.7005058807661401,7,79.5,11.357142857142858,237,3,0.0,1,0,0,0,1,0,0,0,0
19691578,2024-10-31,426,70.05,0.7005493218724134,2,18.0,9.0,7,2,0.0,0,0,0,0,1,0,0,0,0
16158088,2025-04-04,271,70.05,0.7005116365855619,2,35.98,17.99,366,1,0.0,1,0,1,0,0,0,1,0,0
16120206,2025-01-23,342,70.05,0.7004820446962721,7,73.94,10.562857142857142,362,3,0.0,3,1,0,0,0,0,1,0,0
15909572,2025-03-19,287,70.04,0.7004141883013639,5,60.97,12.193999999999999,432,3,0.0,1,1,0,0,0,0,1,0,0
19866152,2025-03-30,276,70.04,0.7004028298560313,22,100.19,4.554090909090909,156,8,0.0,0,0,1,0,1,0,1,0,0
16393890,2025-07-07,177,70.04,0.7003861076102404,5,37.0,7.4,8,3,0.0,0,0,0,0,1,0,0,0,0
16564289,2024-11-28,398,70.03,0.7002983635241623,13,93.41,7.185384615384615,260,4,0.0,1,0,1,0,0,0,1,0,0
19786127,2024-11-03,423,70.03,0.7003280197563726,6,68.0,11.333333333333334,94,3,0.0,0,0,0,0,1,0,0,0,0
16705026,2024-06-28,551,70.02,0.7002135667917179,2,22.99,11.495,106,2,0.0,1,1,0,0,0,0,1,0,0
19279341,2025-06-14,200,70.02,0.7001738694723596,16,186.3507834470544,11.6469239654409,46,7,0.0,0,1,0,0,1,0,1,0,0
16376950,2025-03-27,279,70.01,0.7001034943318071,12,41.88,3.49,337,1,0.0,0,1,0,0,0,0,1,0,0
16553856,2025-02-21,313,70.01,0.7001123597743916,3,22.59,7.53,363,3,0.0,1,1,0,0,0,0,1,0,0
20521457,2025-05-08,237,70.01,0.7000507967116444,5,44.0,8.8,129,2,0.0,1,0,0,0,1,0,0,0,0
16283142,2025-01-27,338,70.0,0.7000476644621624,4,31.0,7.75,348,2,0.0,1,0,0,0,1,0,0,0,0
16448654,2025-01-12,353,70.0,0.7000164093600868,3,30.0,10.0,331,3,0.0,1,0,0,0,1,0,0,0,0
16520222,2025-03-25,281,69.99,0.6999389375526923,4,19.48,4.87,365,3,0.0,1,1,0,0,0,0,1,0,0
15808852,2025-03-30,276,69.99,0.6998925232540252,5,44.96,8.992,383,3,0.0,1,1,0,0,0,0,1,0,0
16360120,2025-03-30,276,69.99,0.6999254793802787,13,75.39,5.799230769230769,406,4,0.0,3,1,0,0,0,0,1,0,0
16526944,2025-05-15,230,69.99,0.6998704444181939,17,98.49,5.793529411764705,361,5,0.0,1,0,0,0,1,0,0,0,0
20228755,2025-02-09,325,69.99,0.6999161258826997,15,113.5550979308818,7.570339862058787,73,4,0.0,0,1,0,0,1,0,1,0,0
20217293,2025-06-13,201,69.99,0.6998858582697003,6,62.0,10.333333333333334,189,3,0.0,0,0,0,0,1,0,0,0,0
16144584,2025-04-21,254,69.98,0.6998314908336755,3,31.0,10.333333333333334,182,3,0.0,1,0,0,0,1,0,0,0,0
16429303,2025-02-12,322,69.98,0.6998067032358405,2,22.99,11.495,161,2,0.0,1,0,1,0,0,0,1,0,0
19278198,2025-09-09,113,69.98,0.6997835489228144,2,21.0,10.5,344,2,0.0,1,0,0,0,1,0,0,0,0
17447678,2025-08-29,124,69.98,0.6997880716189946,4,44.48,11.12,469,4,0.0,2,1,0,0,0,0,1,0,0
15913678,2025-01-31,334,69.97,0.6997202414715707,7,51.97,7.424285714285714,351,4,0.0,2,1,0,0,0,0,1,0,0
18343545,2025-08-08,145,69.97,0.6996995941837286,6,62.879999999999995,10.479999999999999,292,3,0.0,1,0,0,0,1,0,0,0,0
16170325,2025-04-14,261,69.96,0.6996096977357611,15,52.35,3.49,425,1,0.0,0,1,0,0,0,0,1,0,0
19228633,2024-12-20,376,69.96,0.6996136878581648,3,30.0,10.0,106,2,0.0,1,0,0,0,1,0,0,0,0
16931717,2025-03-24,282,69.96,0.6996314426712438,5,79.47,15.894,350,2,0.0,1,1,0,0,0,0,1,0,0
17820101,2024-08-24,494,69.95,0.6995474711944949,6,43.0,7.166666666666667,90,3,0.0,0,0,0,0,1,0,0,0,0
17852037,2025-08-20,133,69.95,0.6994882289257811,5,48.0,9.6,442,3,0.0,2,0,0,0,1,0,0,0,0
18833064,2025-07-10,174,69.95,0.6995055091338663,8,55.5,6.9375,341,4,0.0,1,0,0,0,1,0,0,0,0
16933203,2025-01-09,356,69.94,0.6994019983518903,6,54.5,9.083333333333334,279,4,0.0,1,0,0,0,1,0,0,0,0
15778197,2025-03-25,281,69.94,0.699366023061955,6,21.560000000000002,3.5933333333333337,446,4,0.0,1,1,0,0,0,0,1,0,0
16005225,2024-12-16,380,69.94,0.6994403816394292,4,36.980000000000004,9.245000000000001,296,4,0.0,1,0,0,0,1,0,0,0,0
20414785,2025-07-22,162,69.94,0.6993613720822839,2,22.99,11.495,137,2,0.0,1,1,0,0,0,0,1,0,0
18502634,2025-07-01,183,69.93,0.6993256925571346,6,51.0,8.5,360,4,0.0,1,0,0,0,1,0,0,0,0
15767416,2025-03-23,283,69.93,0.699314432859021,2,21.479999999999997,10.739999999999998,322,2,0.0,1,0,0,0,0,0,1,0,0
20334694,2025-08-31,122,69.93,0.6993496045598264,4,36.0,9.0,27,3,0.0,0,0,0,0,1,0,0,0,0
16201304,2025-02-28,306,69.93,0.6993365125407368,15,81.35,5.423333333333333,371,1,0.0,0,0,0,0,0,0,1,0,0
17586883,2024-11-05,421,69.93,0.6993144448378911,2,21.99,10.995,181,2,0.0,1,0,0,0,0,0,1,0,0
18754714,2024-11-09,417,69.93,0.6993176838474953,2,21.0,10.5,48,2,0.0,0,0,0,0,1,0,0,0,0
16332834,2025-03-12,294,69.93,0.699279813275568,9,36.910000000000004,4.101111111111112,281,1,0.0,0,0,0,0,0,0,1,0,0
19771584,2025-09-10,112,69.92,0.699240783049904,7,42.44,6.062857142857142,323,4,0.0,2,0,0,0,1,0,0,0,0
17296519,2025-01-19,346,69.92,0.6992275935763446,5,50.5,10.1,256,3,0.0,1,0,0,0,1,0,0,0,0
17644570,2025-04-08,267,69.92,0.6991856656704251,24,104.39,4.349583333333333,322,5,0.0,1,1,0,0,0,0,1,0,0
19989047,2025-04-05,270,69.92,0.6991944636800453,18,60.43,3.357222222222222,137,6,0.0,0,1,0,0,1,0,1,0,0
18157269,2025-08-31,122,69.92,0.6991751969792277,9,60.0,6.666666666666667,442,6,0.0,2,0,0,0,1,0,0,0,0
16036585,2024-08-28,490,69.92,0.6991537399023647,7,38.46,5.494285714285715,219,4,0.0,1,1,0,0,0,0,1,0,0
16713779,2025-03-09,297,69.92,0.6992257127091207,8,98.91999999999999,12.364999999999998,369,2,0.0,3,0,0,0,0,0,1,0,0
18039144,2025-03-03,303,69.92,0.6991898470365472,3,24.97,8.323333333333332,180,1,0.0,1,1,0,0,0,0,1,0,0
19342756,2025-03-19,287,69.92,0.6991761125170958,6,50.0,8.333333333333334,190,4,0.0,1,0,0,0,1,0,0,0,0
17698655,2025-06-27,187,69.92,0.6992172188211216,6,34.5,5.75,289,3,0.0,1,0,0,0,1,0,0,0,0
19027566,2024-12-13,383,69.91,0.6990544661168658,4,35.0,8.75,121,2,0.0,1,0,0,0,1,0,0,0,0
19092279,2025-07-29,155,69.91,0.6990629273743252,75,1565.82,20.877599999999997,336,8,0.0,0,0,0,0,1,0,1,0,0
15807015,2025-02-16,318,69.91,0.6991045059484761,9,74.91,8.323333333333332,404,2,0.0,1,0,0,0,0,0,1,0,0
16375590,2024-09-29,458,69.91,0.6990773383242377,2,20.59,10.295,81,2,0.0,0,0,1,0,0,0,1,0,0
17263076,2025-07-11,173,69.9,0.6990242288996149,4,44.4850979308818,11.12127448272045,139,4,0.0,1,0,0,0,1,0,0,0,0
16426705,2024-12-24,372,69.9,0.6989908768114794,2,21.479999999999997,10.739999999999998,285,1,0.0,1,0,0,0,0,0,1,0,0
18824622,2024-08-03,515,69.9,0.6989917929952406,2,21.0,10.5,6,2,0.0,0,0,0,0,1,0,0,0,0
20519274,2025-06-25,189,69.9,0.6989590733113098,4,39.5,9.875,171,3,0.0,1,0,0,0,1,0,0,0,0
15861839,2025-02-20,314,69.89,0.6989004995093994,18,81.37,4.520555555555556,379,4,0.0,1,1,0,0,0,0,1,0,0
18460614,2024-12-25,371,69.89,0.6989488379985508,5,25.48,5.096,175,4,0.0,1,0,0,0,1,0,0,0,0
18601711,2024-12-06,390,69.89,0.6988625515947093,5,50.459999999999994,10.091999999999999,140,3,0.0,0,1,0,0,0,0,1,0,0
16657255,2025-04-05,270,69.89,0.6988716819252814,4,31.5,7.875,400,3,0.0,2,0,0,0,1,0,0,0,0
16632253,2024-07-11,538,69.89,0.6988501382000836,6,52.0,8.666666666666666,107,3,0.0,0,0,0,0,1,0,0,0,0
16318274,2025-03-26,280,69.89,0.6989349541538848,2,21.479999999999997,10.739999999999998,387,1,0.0,1,0,0,0,0,0,1,0,0
15871725,2025-02-17,317,69.88,0.6987979958127023,16,104.97,6.560625,392,4,0.0,0,1,0,0,0,0,1,0,0
17349383,2024-08-02,516,69.88,0.6988144179902065,7,45.99,6.57,105,5,0.0,0,0,0,0,1,0,0,0,0
18849234,2025-07-20,164,69.88,0.6988459692024214,4,41.0,10.25,349,3,0.0,1,0,0,0,1,0,0,0,0
19610648,2025-05-20,225,69.87,0.698653331991801,9,62.0,6.888888888888889,235,8,0.0,1,0,0,0,1,0,0,0,0
16722083,2025-05-12,233,69.87,0.6987065678646787,28,450.36,16.084285714285716,430,6,0.0,1,0,0,0,1,0,0,0,0
20044642,2025-06-29,185,69.87,0.6987495866257302,4,46.5,11.625,232,4,0.0,1,0,0,0,1,0,0,0,0
19659435,2025-06-26,188,69.86,0.6986144778353024,4,47.5,11.875,247,3,0.0,2,0,0,0,1,0,0,0,0
16673241,2025-03-18,288,69.86,0.6985769640351965,11,67.39,6.126363636363636,365,2,0.0,0,0,0,0,0,0,1,0,0
18724071,2025-03-18,288,69.86,0.6985563361762174,17,115.84,6.814117647058824,237,3,0.0,1,1,0,0,0,0,1,0,0
16375528,2025-03-13,293,69.86,0.6985547511858708,4,20.97,5.2425,295,2,0.0,1,0,0,0,0,0,1,0,0
16931453,2025-05-27,218,69.86,0.6986018500378159,4,48.5,12.125,265,2,0.0,1,0,0,0,1,0,0,0,0
17152754,2025-05-16,229,69.86,0.69858266462689,6,42.5,7.083333333333333,392,3,0.0,2,0,0,0,1,0,0,0,0
16572077,2025-07-31,153,69.86,0.6985650061213883,6,50.0,8.333333333333334,520,5,0.0,4,0,0,0,1,0,0,0,0
16722201,2025-08-22,131,69.85,0.6985246006281877,7,45.9850979308818,6.569299704411685,532,5,0.0,1,0,0,0,1,0,0,0,0
18085691,2024-12-28,368,69.85,0.6984853043257844,3,41.3,13.766666666666666,195,3,0.0,1,0,0,0,1,0,0,0,0
20526881,2025-07-06,178,69.85,0.6985460528982158,6,40.455097930881806,6.742516321813635,182,3,0.0,1,0,0,0,1,0,0,0,0
16570183,2025-06-07,207,69.85,0.6985490031561541,9,81.98,9.10888888888889,469,4,0.0,3,0,0,0,1,0,0,0,0
19766268,2025-05-20,225,69.85,0.698537167621138,4,21.13,5.2825,211,3,0.0,1,0,0,0,1,0,0,0,0
17764955,2025-06-08,206,69.85,0.6984581632126609,6,42.5,7.083333333333333,384,3,0.0,2,0,0,0,1,0,0,0,0
